yq,epu,EPU,h_EPU_war,lsp,ffr,lemp,ldurable,lnondurable,lgdp,lgross,lfixed,lnonres,lstruct,lequip,lpce,lip,vix,eu,lresident,year,mich,quarter,time,ym,linvest,lconsumption,dlgdp,l1,f1,l2,f2,l3,f3,recession
1900,,,192.36452,1.8228767,,,,,1.1563359,,,,,,,,,,,1900,,1,7600,1900,,,,,.008649826,,.0010335445,,.0038657188,0
1900.25,,,125.91666,1.8044775,,,,,1.1649858,,,,,,,,,,,1900,,2,7601,1900.25,,,.008649826,,.0010335445,,.0038657188,,.070584655,0
1900.5,,,132.41125,1.7692389,,,,,1.1660193,,,,,,,,,,,1900,,3,7602,1900.5,,,.0010335445,.008649826,.0038657188,,.070584655,,.047709584,0
1900.75,,,118.23462,1.8631032,,,,,1.169885,,,,,,,,,,,1900,,4,7603,1900.75,,,.0038657188,.0010335445,.070584655,.008649826,.047709584,,.007722497,0
1901,,,139.996,1.9843658,,,,,1.2404697,,,,,,,,,,,1901,,1,7604,1901,,,.070584655,.0038657188,.047709584,.0010335445,.007722497,.008649826,.0084233284,0
1901.25,,,109.68147,2.0939884,,,,,1.2881793,,,,,,,,,,,1901,,2,7605,1901.25,,,.047709584,.070584655,.007722497,.0038657188,.0084233284,.0010335445,-.024466038,0
1901.5,,,106.32851,2.0781746,,,,,1.2959018,,,,,,,,,,,1901,,3,7606,1901.5,,,.007722497,.047709584,.0084233284,.070584655,-.024466038,.0038657188,.0017002821,0
1901.75,,,144.94844,2.0768971,,,,,1.3043251,,,,,,,,,,,1901,,4,7607,1901.75,,,.0084233284,.007722497,-.024466038,.047709584,.0017002821,.070584655,.020495653,0
1902,,,96.251076,2.1004593,,,,,1.2798591,,,,,,,,,,,1902,,1,7608,1902,,,-.024466038,.0084233284,.0017002821,.007722497,.020495653,.047709584,-.0025783777,0
1902.25,,,92.040184,2.1341603,,,,,1.2815593,,,,,,,,,,,1902,,2,7609,1902.25,,,.0017002821,-.024466038,.020495653,.0084233284,-.0025783777,.007722497,.032674432,0
1902.5,,,63.107864,2.1701117,,,,,1.302055,,,,,,,,,,,1902,,3,7610,1902.5,,,.020495653,.0017002821,-.0025783777,-.024466038,.032674432,.0084233284,.022152781,0
1902.75,,,118.26828,2.1143134,,,,,1.2994766,,,,,,,,,,,1902,,4,7611,1902.75,,,-.0025783777,.020495653,.032674432,.0017002821,.022152781,-.024466038,.0045341253,0
1903,,,89.9394,2.1180542,,,,,1.3321511,,,,,,,,,,,1903,,1,7612,1903,,,.032674432,-.0025783777,.022152781,.020495653,.0045341253,.0017002821,-.033038616,0
1903.25,,,76.306839,2.0157135,,,,,1.3543038,,,,,,,,,,,1903,,2,7613,1903.25,,,.022152781,.032674432,.0045341253,-.0025783777,-.033038616,.020495653,-.0033380985,0
1903.5,,,78.159195,1.8991742,,,,,1.358838,,,,,,,,,,,1903,,3,7614,1903.5,,,.0045341253,.022152781,-.033038616,.032674432,-.0033380985,-.0025783777,-.0020828247,0
1903.75,,,82.415833,1.8513547,,,,,1.3257993,,,,,,,,,,,1903,,4,7615,1903.75,,,-.033038616,.0045341253,-.0033380985,.022152781,-.0020828247,.032674432,.0011162758,0
1904,,,104.82369,1.8798802,,,,,1.3224612,,,,,,,,,,,1904,,1,7616,1904,,,-.0033380985,-.033038616,-.0020828247,.0045341253,.0011162758,.022152781,.029776216,0
1904.25,,,93.151985,1.8794179,,,,,1.3203784,,,,,,,,,,,1904,,2,7617,1904.25,,,-.0020828247,-.0033380985,.0011162758,-.033038616,.029776216,.0045341253,.014867067,0
1904.5,,,107.05321,1.9506418,,,,,1.3214947,,,,,,,,,,,1904,,3,7618,1904.5,,,.0011162758,-.0020828247,.029776216,-.0033380985,.014867067,-.033038616,.024465442,0
1904.75,,,85.292488,2.0861249,,,,,1.3512709,,,,,,,,,,,1904,,4,7619,1904.75,,,.029776216,.0011162758,.014867067,-.0020828247,.024465442,-.0033380985,.02077651,0
1905,,,95.369019,2.1697712,,,,,1.366138,,,,,,,,,,,1905,,1,7620,1905,,,.014867067,.029776216,.024465442,.0011162758,.02077651,-.0020828247,.042938828,0
1905.25,,,78.679947,2.1607881,,,,,1.3906034,,,,,,,,,,,1905,,2,7621,1905.25,,,.024465442,.014867067,.02077651,.029776216,.042938828,.0011162758,.042852521,0
1905.5,,,81.922859,2.2081125,,,,,1.4113799,,,,,,,,,,,1905,,3,7622,1905.5,,,.02077651,.024465442,.042938828,.014867067,.042852521,.029776216,.01166594,0
1905.75,,,98.48333,2.2410092,,,,,1.4543188,,,,,,,,,,,1905,,4,7623,1905.75,,,.042938828,.02077651,.042852521,.024465442,.01166594,.014867067,.01953125,0
1906,,,82.495239,2.27649,,,,,1.4971713,,,,,,,,,,,1906,,1,7624,1906,,,.042852521,.042938828,.01166594,.02077651,.01953125,.024465442,.027090549,0
1906.25,,,82.675346,2.2303126,,,,,1.5088372,,,,,,,,,,,1906,,2,7625,1906.25,,,.01166594,.042852521,.01953125,.042938828,.027090549,.02077651,.0008354187,0
1906.5,,,69.022614,2.2615545,,,,,1.5283685,,,,,,,,,,,1906,,3,7626,1906.5,,,.01953125,.01166594,.027090549,.042852521,.0008354187,.042938828,.0041680336,0
1906.75,,,75.528618,2.2938657,,,,,1.555459,,,,,,,,,,,1906,,4,7627,1906.75,,,.027090549,.01953125,.0008354187,.01166594,.0041680336,.042852521,-.011711717,0
1907,,,53.849419,2.2018511,,,,,1.5562944,,,,,,,,,,,1907,,1,7628,1907,,,.0008354187,.027090549,.0041680336,.01953125,-.011711717,.01166594,-.060700059,0
1907.25,,,63.98185,2.0927145,,,,,1.5604625,,,,,,,,,,,1907,,2,7629,1907.25,,,.0041680336,.0008354187,-.011711717,.027090549,-.060700059,.01953125,-.064301968,0
1907.5,,,74.90979,2.0412998,,,,,1.5487508,,,,,,,,,,,1907,,3,7630,1907.5,,,-.011711717,.0041680336,-.060700059,.0008354187,-.064301968,.027090549,.0027663708,0
1907.75,,,68.793266,1.8694024,,,,,1.4880507,,,,,,,,,,,1907,,4,7631,1907.75,,,-.060700059,-.011711717,-.064301968,.0041680336,.0027663708,.0008354187,.025503039,0
1908,,,92.959351,1.9128275,,,,,1.4237487,,,,,,,,,,,1908,,1,7632,1908,,,-.064301968,-.060700059,.0027663708,-.011711717,.025503039,.0041680336,.035587072,0
1908.25,,,87.319229,2.0150356,,,,,1.4265151,,,,,,,,,,,1908,,2,7633,1908.25,,,.0027663708,-.064301968,.025503039,-.060700059,.035587072,-.011711717,.042782426,0
1908.5,,,55.297394,2.0937617,,,,,1.4520181,,,,,,,,,,,1908,,3,7634,1908.5,,,.025503039,.0027663708,.035587072,-.064301968,.042782426,-.060700059,.027039886,0
1908.75,,,91.620316,2.1637807,,,,,1.4876052,,,,,,,,,,,1908,,4,7635,1908.75,,,.035587072,.025503039,.042782426,.0027663708,.027039886,-.064301968,.028635502,0
1909,,,141.92168,2.1889722,,,,,1.5303876,,,,,,,,,,,1909,,1,7636,1909,,,.042782426,.035587072,.027039886,.025503039,.028635502,.0027663708,.020797372,0
1909.25,,,99.467827,2.2598095,,,,,1.5574275,,,,,,,,,,,1909,,2,7637,1909.25,,,.027039886,.042782426,.028635502,.035587072,.020797372,.025503039,.0022730827,0
1909.5,,,92.278938,2.3127997,,,,,1.586063,,,,,,,,,,,1909,,3,7638,1909.5,,,.028635502,.027039886,.020797372,.042782426,.0022730827,.035587072,-.010726929,0
1909.75,,,81.702744,2.3259645,,,,,1.6068604,,,,,,,,,,,1909,,4,7639,1909.75,,,.020797372,.028635502,.0022730827,.027039886,-.010726929,.042782426,-.005923152,0
1910,,,99.720825,2.2944386,,,,,1.6091335,,,,,,,,,,,1910,,1,7640,1910,,,.0022730827,.020797372,-.010726929,.028635502,-.005923152,.027039886,.0070120096,0
1910.25,,,94.198418,2.2466826,,,,,1.5984066,,,,,,,,,,,1910,,2,7641,1910.25,,,-.010726929,.0022730827,-.005923152,.020797372,.0070120096,.028635502,.017387509,0
1910.5,,,80.077591,2.1746647,,,,,1.5924834,,,,,,,,,,,1910,,3,7642,1910.5,,,-.005923152,-.010726929,.0070120096,.0022730827,.017387509,.020797372,.011491776,0
1910.75,,,90.292725,2.2220056,,,,,1.5994954,,,,,,,,,,,1910,,4,7643,1910.75,,,.0070120096,-.005923152,.017387509,-.010726929,.011491776,.0022730827,.012416601,0
1911,,,85.731903,2.2342808,,,,,1.6168829,,,,,,,,,,,1911,,1,7644,1911,,,.017387509,.0070120096,.011491776,-.005923152,.012416601,-.010726929,.0060999393,0
1911.25,,,102.16528,2.2486913,,,,,1.6283747,,,,,,,,,,,1911,,2,7645,1911.25,,,.011491776,.017387509,.012416601,.0070120096,.0060999393,-.005923152,.017122388,0
1911.5,,,85.289551,2.2135632,,,,,1.6407913,,,,,,,,,,,1911,,3,7646,1911.5,,,.012416601,.011491776,.0060999393,.017387509,.017122388,.0070120096,.015576482,0
1911.75,,,97.974449,2.1933215,,,,,1.6468912,,,,,,,,,,,1911,,4,7647,1911.75,,,.0060999393,.012416601,.017122388,.011491776,.015576482,.017387509,.012730002,0
1912,,,85.084595,2.2140477,,,,,1.6640136,,,,,,,,,,,1912,,1,7648,1912,,,.017122388,.0060999393,.015576482,.012416601,.012730002,.011491776,.01257956,0
1912.25,,,61.976826,2.2593288,,,,,1.6795901,,,,,,,,,,,1912,,2,7649,1912.25,,,.015576482,.017122388,.012730002,.0060999393,.01257956,.012416601,-.0058799982,0
1912.5,,,70.46241,2.2775364,,,,,1.6923201,,,,,,,,,,,1912,,3,7650,1912.5,,,.012730002,.015576482,.01257956,.017122388,-.0058799982,.0060999393,-.0059124231,0
1912.75,,,95.43306,2.2667499,,,,,1.7048997,,,,,,,,,,,1912,,4,7651,1912.75,,,.01257956,.012730002,-.0058799982,.015576482,-.0059124231,.017122388,.0079454184,0
1913,,,102.63813,2.1995506,,,,,1.6990197,,,,,,,,,,,1913,,1,7652,1913,,,-.0058799982,.01257956,-.0059124231,.012730002,.0079454184,.015576482,-.013679624,0
1913.25,,,120.42726,2.1379588,,,,,1.6931072,,,,,,,,,,,1913,,2,7653,1913.25,,,-.0059124231,-.0058799982,.0079454184,.01257956,-.013679624,.012730002,-.0090591908,0
1913.5,,,109.06337,2.1285138,,,,,1.7010527,,,,,,,,,,,1913,,3,7654,1913.5,,,.0079454184,-.0059124231,-.013679624,-.0058799982,-.0090591908,.01257956,.001860261,0
1913.75,,,138.55928,2.093842,,,,,1.687373,,,,,,,,,,,1913,,4,7655,1913.75,,,-.013679624,.0079454184,-.0090591908,-.0059124231,.001860261,-.0058799982,-.024551272,0
1914,,,106.37501,2.1270087,,,,,1.6783139,,,,,,,,,,,1914,,1,7656,1914,,,-.0090591908,-.013679624,.001860261,.0079454184,-.024551272,-.0059124231,-.049274921,0
1914.25,,,116.87594,2.0967867,,,,,1.6801741,,,,,,,,,,,1914,,2,7657,1914.25,,,.001860261,-.0090591908,-.024551272,-.013679624,-.049274921,.0079454184,.0090688467,0
1914.5,,,187.46062,1.977765,,,,,1.6556228,,,,,,,,,,,1914,,3,7658,1914.5,,,-.024551272,.001860261,-.049274921,-.0090591908,.0090688467,-.013679624,.0030994415,0
1914.75,,,119.86939,1.9383527,5.5749998,,,,1.6063479,,,,,,,,,,,1914,,4,7659,1914.75,,,-.049274921,-.024551272,.0090688467,.001860261,.0030994415,-.0090591908,.024917483,0
1915,,,147.71741,2.0117331,4.3133335,,,,1.6154168,,,,,,,,,,,1915,,1,7660,1915,,,.0090688467,-.049274921,.0030994415,-.024551272,.024917483,.001860261,.048728943,0
1915.25,,,119.70614,2.0847971,3.9866667,,,,1.6185162,,,,,,,,,,,1915,,2,7661,1915.25,,,.0030994415,.0090688467,.024917483,-.049274921,.048728943,-.024551272,.027679682,0
1915.5,,,141.60028,2.1205556,3.75,,,,1.6434337,,,,,,,,,,,1915,,3,7662,1915.5,,,.024917483,.0030994415,.048728943,.0090688467,.027679682,-.049274921,-.0031765699,0
1915.75,,,114.05856,2.2363057,3.75,,,,1.6921626,,,,,,,,,,,1915,,4,7663,1915.75,,,.048728943,.024917483,.027679682,.0030994415,-.0031765699,.0090688467,.0046087503,0
1916,,,118.89442,2.2227919,3.75,,,,1.7198423,,,,,,,,,,,1916,,1,7664,1916,,,.027679682,.048728943,-.0031765699,.024917483,.0046087503,.0030994415,.0010726452,0
1916.25,,,115.88454,2.2227337,3.75,,,,1.7166657,,,,,,,,,,,1916,,2,7665,1916.25,,,-.0031765699,.027679682,.0046087503,.048728943,.0010726452,.024917483,-.027090669,0
1916.5,,,99.220108,2.2408452,3.75,,,,1.7212745,,,,,,,,,,,1916,,3,7666,1916.5,,,.0046087503,-.0031765699,.0010726452,.027679682,-.027090669,.048728943,.037251353,0
1916.75,,,96.728325,2.3021111,3.75,,,,1.7223471,,,,,,,,,,,1916,,4,7667,1916.75,,,.0010726452,.0046087503,-.027090669,-.0031765699,.037251353,.027679682,.0067540407,0
1917,,,87.680115,2.229743,3.75,,,,1.6952565,,,,,,,,,,,1917,,1,7668,1917,,,-.027090669,.0010726452,.037251353,.0046087503,.0067540407,-.0031765699,.038097858,0
1917.25,,,101.95573,2.1997144,3.75,,,,1.7325078,,,,,,,,,,,1917,,2,7669,1917.25,,,.037251353,-.027090669,.0067540407,.0010726452,.038097858,.0046087503,.04805553,0
1917.5,,,146.84592,2.1371779,3.75,,,,1.7392619,,,,,,,,,,,1917,,3,7670,1917.5,,,.0067540407,.037251353,.038097858,-.027090669,.04805553,.0010726452,.083266258,0
1917.75,,,124.91882,1.9690502,3.8099999,,,,1.7773597,,,,,,,,,,,1917,,4,7671,1917.75,,,.038097858,.0067540407,.04805553,.037251353,.083266258,-.027090669,.025700092,0
1918,,,146.79967,1.9887652,4.25,,,,1.8254153,,,,,,,,,,,1918,,1,7672,1918,,,.04805553,.038097858,.083266258,.0067540407,.025700092,.037251353,-.043765545,0
1918.25,,,137.26155,1.9965107,4.5433335,,,,1.9086815,,,,,,,,,,,1918,,2,7673,1918.25,,,.083266258,.04805553,.025700092,.038097858,-.043765545,.0067540407,-.069053888,0
1918.5,,,132.53036,2.0204206,4.5599999,,,,1.9343816,,,,,,,,,,,1918,,3,7674,1918.5,,,.025700092,.083266258,-.043765545,.04805553,-.069053888,.038097858,-.0047073364,0
1918.75,,,197.88019,2.070863,4.5599999,,,,1.8906161,,,,,,,,,,,1918,,4,7675,1918.75,,,-.043765545,.025700092,-.069053888,.083266258,-.0047073364,.04805553,.0071232319,0
1919,,,175.27547,2.0730605,4.5599999,,,,1.8215622,,,,,,,1.5407521,,,,1919,,1,7676,1919,,,-.069053888,-.043765545,-.0047073364,.025700092,.0071232319,.083266258,-.00046420097,0
1919.25,,,125.28572,2.1783595,4.5599999,,,,1.8168548,,,,,,,1.5483853,,,,1919,,2,7677,1919.25,,,-.0047073364,-.069053888,.0071232319,-.043765545,-.00046420097,.025700092,-.0089504719,0
1919.5,,,133.8091,2.2111964,4.5599999,,,,1.8239781,,,,,,,1.6534169,,,,1919,,3,7678,1919.5,,,.0071232319,-.0047073364,-.00046420097,-.069053888,-.0089504719,-.043765545,-.054849625,0
1919.75,,,131.58731,2.2180948,4.6833334,,,,1.8235139,,,,,,,1.6291671,,,,1919,,4,7679,1919.75,,,-.00046420097,.0071232319,-.0089504719,-.0047073364,-.054849625,-.069053888,-.018143177,0
1920,,,83.634949,2.1437786,5.7033334,,,,1.8145634,,,,,,,1.7180597,,,,1920,,1,7680,1920,,,-.0089504719,-.00046420097,-.054849625,.0071232319,-.018143177,-.0047073364,-.05990994,0
1920.25,,,87.645378,2.1028681,6.3333335,,,,1.7597138,,,,,,,1.6703216,,,,1920,,2,7681,1920.25,,,-.054849625,-.0089504719,-.018143177,-.00046420097,-.05990994,.0071232319,-.049612164,0
1920.5,,,89.189796,2.0528173,7,,,,1.7415706,,,,,,,1.6516098,,,,1920,,3,7682,1920.5,,,-.018143177,-.054849625,-.05990994,-.0089504719,-.049612164,-.00046420097,.027155161,0
1920.75,,,82.321579,2.0001817,7,,,,1.6816607,,,,,,,1.5082468,,,,1920,,4,7683,1920.75,,,-.05990994,-.018143177,-.049612164,-.054849625,.027155161,-.0089504719,.030908704,0
1921,,,76.434837,1.9472939,7,,,,1.6320485,,,,,,,1.3563939,,,,1921,,1,7684,1921,,,-.049612164,-.05990994,.027155161,-.018143177,.030908704,-.054849625,.034172773,0
1921.25,,,97.856911,1.9245317,6.6033335,,,,1.6592036,,,,,,,1.3472662,,,,1921,,2,7685,1921.25,,,.027155161,-.049612164,.030908704,-.05990994,.034172773,-.018143177,.03523159,0
1921.5,,,125.64728,1.8758156,5.5566669,,,,1.6901124,,,,,,,1.3701644,,,,1921,,3,7686,1921.5,,,.030908704,.027155161,.034172773,-.049612164,.03523159,-.05990994,.050355077,0
1921.75,,,87.235573,1.9479275,4.6766667,,,,1.7242851,,,,,,,1.4341238,,,,1921,,4,7687,1921.75,,,.034172773,.030908704,.03523159,.027155161,.050355077,-.049612164,.031959414,0
1922,,,93.136749,2.0149813,4.5,,,,1.7595167,,,,,,,1.5093448,,,,1922,,1,7688,1922,,,.03523159,.034172773,.050355077,.030908704,.031959414,.027155161,.039680004,0
1922.25,,,83.150894,2.1273057,4.4499998,,,,1.8098718,,,,,,,1.5742881,,,,1922,,2,7689,1922.25,,,.050355077,.03523159,.031959414,.034172773,.039680004,.030908704,.039864779,0
1922.5,,,89.993179,2.1738143,4,,,,1.8418312,,,,,,,1.6272008,,,,1922,,3,7690,1922.5,,,.031959414,.050355077,.039680004,.03523159,.039864779,.034172773,.026101828,0
1922.75,,,70.37429,2.190654,4,,,,1.8815112,,,,,,,1.7477272,,,,1922,,4,7691,1922.75,,,.039680004,.031959414,.039864779,.050355077,.026101828,.03523159,-.018170118,0
1923,,,83.279305,2.2186408,4.2033334,,,,1.921376,,,,,,,1.7771257,,,,1923,,1,7692,1923,,,.039864779,.039680004,.026101828,.031959414,-.018170118,.050355077,.0013442039,0
1923.25,,,84.785736,2.1631746,4.5,,,,1.9474778,,,,,,,1.8303245,,,,1923,,2,7693,1923.25,,,.026101828,.039864779,-.018170118,.039680004,.0013442039,.031959414,.028742194,0
1923.5,,,97.011131,2.0925324,4.5,,,,1.9293077,,,,,,,1.8010923,,,,1923,,3,7694,1923.5,,,-.018170118,.026101828,.0013442039,.039864779,.028742194,.039680004,-.034002542,0
1923.75,,,88.023918,2.1141906,4.5,,,,1.9306519,,,,,,,1.7681366,,,,1923,,4,7695,1923.75,,,.0013442039,-.018170118,.028742194,.026101828,-.034002542,.039864779,-.011110902,0
1924,,,98.059189,2.1745319,4.5,,,,1.9593941,,,,,,,1.7818022,,,,1924,,1,7696,1924,,,.028742194,.0013442039,-.034002542,-.018170118,-.011110902,.026101828,.053051829,0
1924.25,,,133.6636,2.1437452,4.0599999,,,,1.9253916,,,,,,,1.6996341,,,,1924,,2,7697,1924.25,,,-.034002542,.028742194,-.011110902,.0013442039,.053051829,-.018170118,.024378181,0
1924.5,,,98.125755,2.2193332,3.2033334,,,,1.9142807,,,,,,,1.6750563,,,,1924,,3,7698,1924.5,,,-.011110902,-.034002542,.053051829,.028742194,.024378181,.0013442039,.012649298,0
1924.75,,,127.32106,2.2645032,3,,,,1.9673325,,,,,,,1.755721,,,,1924,,4,7699,1924.75,,,.053051829,-.011110902,.024378181,-.034002542,.012649298,.028742194,.026958466,0
1925,,,86.054176,2.3552277,3.1800001,,,,1.9917107,,,,,,,1.8115131,,,,1925,,1,7700,1925,,,.024378181,.053051829,.012649298,-.011110902,.026958466,-.034002542,.022074461,0
1925.25,,,82.189102,2.3572254,3.5,,,,2.00436,,,,,,,1.8144189,,,,1925,,2,7701,1925.25,,,.012649298,.024378181,.026958466,.053051829,.022074461,-.011110902,.00979352,0
1925.5,,,65.150146,2.4227402,3.5,,,,2.0313184,,,,,,,1.8172625,,,,1925,,3,7702,1925.5,,,.026958466,.012649298,.022074461,.024378181,.00979352,.053051829,.0032570362,0
1925.75,,,85.382408,2.5026665,3.5,,,,2.0533929,,,,,,,1.8599302,,,,1925,,4,7703,1925.75,,,.022074461,.026958466,.00979352,.012649298,.0032570362,.024378181,.024837255,0
1926,,,67.603798,2.5151486,3.9633334,,,,2.0631864,,,,,,,1.8627855,,,,1926,,1,7704,1926,,,.00979352,.022074461,.0032570362,.026958466,.024837255,.012649298,.0061197281,0
1926.25,,,66.784607,2.4599771,3.6233332,,,,2.0664434,,,,,,,1.8697149,,,,1926,,2,7705,1926.25,,,.0032570362,.00979352,.024837255,.022074461,.0061197281,.026958466,-.0038836002,0
1926.5,,,87.295738,2.5645335,3.77,,,,2.0912807,,,,,,,1.8928339,,,,1926,,3,7706,1926.5,,,.024837255,.0032570362,.0061197281,.00979352,-.0038836002,.022074461,.006428957,0
1926.75,,,92.39138,2.5824556,4,,,,2.0974004,,,,,,,1.9036235,,,,1926,,4,7707,1926.75,,,.0061197281,.024837255,-.0038836002,.0032570362,.006428957,.00979352,-.016746759,0
1927,,,68.495972,2.6130886,4,,,,2.0935168,,,,,,,1.9049255,,,,1927,,1,7708,1927,,,-.0038836002,.0061197281,.006428957,.024837255,-.016746759,.0032570362,-.020494461,0
1927.25,,,72.956398,2.6809776,4,,,,2.0999458,,,,,,,1.8955934,,,,1927,,2,7709,1927.25,,,.006428957,-.0038836002,-.016746759,.0061197281,-.020494461,.024837255,.0081276894,0
1927.5,,,78.063927,2.7744939,3.6866667,,,,2.083199,,,,,,,1.8779377,,,,1927,,3,7710,1927.5,,,-.016746759,.006428957,-.020494461,-.0038836002,.0081276894,.0061197281,.013094187,0
1927.75,,,74.006538,2.8386858,3.5,,,,2.0627046,,,,,,,1.8474076,,,,1927,,4,7711,1927.75,,,-.020494461,-.016746759,.0081276894,.006428957,.013094187,-.0038836002,.024188757,0
1928,,,70.195351,2.8731263,3.8233333,,,,2.0708323,,,,,,,1.8793104,,,,1928,,1,7712,1928,,,.0081276894,-.020494461,.013094187,-.016746759,.024188757,.006428957,.010923862,0
1928.25,,,63.646843,2.9688084,4.2433333,,,,2.0839264,,,,,,,1.8942164,,,,1928,,2,7713,1928.25,,,.013094187,.0081276894,.024188757,-.020494461,.010923862,-.016746759,.021380901,0
1928.5,,,86.627441,2.996747,4.9366665,,,,2.1081152,,,,,,,1.9311754,,,,1928,,3,7714,1928.5,,,.024188757,.013094187,.010923862,.0081276894,.021380901,-.020494461,.042939901,0
1928.75,,,72.040085,3.1176217,5,,,,2.1190391,,,,,,,1.9804733,,,,1928,,4,7715,1928.75,,,.010923862,.024188757,.021380901,.013094187,.042939901,.0081276894,.0067331791,0
1929,,,104.04789,3.2225721,5,,,,2.14042,,,,,,,2.0121822,,,,1929,,1,7716,1929,,,.021380901,.010923862,.042939901,.024188757,.0067331791,.013094187,-.051363707,0
1929.25,,,103.17846,3.2462139,5,,,,2.1833599,,,,,,,2.045078,,,,1929,,2,7717,1929.25,,,.042939901,.021380901,.0067331791,.010923862,-.051363707,.024188757,-.039320946,0
1929.5,,,91.112709,3.3991942,5.5799999,,,,2.190093,,,,,,,2.0600345,,,,1929,,3,7718,1929.5,,,.0067331791,.042939901,-.051363707,.021380901,-.039320946,.010923862,-.006071806,0
1929.75,,,85.887222,3.139914,5.0766668,,,,2.1387293,,,,,,,1.9859776,,,,1929,,4,7719,1929.75,,,-.051363707,.0067331791,-.039320946,.042939901,-.006071806,.021380901,-.053383112,0
1930,,,93.278633,3.1306436,4.1066666,,,,2.0994084,,,,,,,1.9312056,,,,1930,,1,7720,1930,,,-.039320946,-.051363707,-.006071806,.0067331791,-.053383112,.042939901,-.050544381,0
1930.25,,,88.576675,3.1606801,3.1133332,,,,2.0933366,,,,,,,1.8913844,,,,1930,,2,7721,1930.25,,,-.006071806,-.039320946,-.053383112,-.051363707,-.050544381,.0067331791,.0022222996,0
1930.5,,,77.843811,3.0387583,2.5,,,,2.0399535,,,,,,,1.7996163,,,,1930,,3,7722,1930.5,,,-.053383112,-.006071806,-.050544381,-.039320946,.0022222996,-.051363707,.01843226,0
1930.75,,,89.497879,2.8128552,2.4566667,,,,1.9894091,,,,,,,1.729092,,,,1930,,4,7723,1930.75,,,-.050544381,-.053383112,.0022222996,-.006071806,.01843226,-.039320946,-.042649865,0
1931,,,98.854256,2.8268845,2,,,,1.9916314,,,,,,,1.7099885,,,,1931,,1,7724,1931,,,.0022222996,-.050544381,.01843226,-.053383112,-.042649865,-.006071806,-.056121349,0
1931.25,,,90.618881,2.6853724,1.7033334,,,,2.0100636,,,,,,,1.7115291,,,,1931,,2,7725,1931.25,,,.01843226,.0022222996,-.042649865,-.050544381,-.056121349,-.053383112,-.039097428,0
1931.5,,,85.510979,2.5883183,1.5,,,,1.9674138,,,,,,,1.6355956,,,,1931,,3,7726,1931.5,,,-.042649865,.01843226,-.056121349,.0022222996,-.039097428,-.050544381,-.05333364,0
1931.75,,,106.69218,2.2671127,3.2533333,,,,1.9112924,,,,,,,1.5431087,,,,1931,,4,7727,1931.75,,,-.056121349,-.042649865,-.039097428,.01843226,-.05333364,.0022222996,-.037823677,0
1932,,,146.8186,2.1118731,3.3099999,,,,1.872195,,,,,,,1.4859726,,,,1932,,1,7728,1932,,,-.039097428,-.056121349,-.05333364,-.042649865,-.037823677,.01843226,-.0064934492,0
1932.25,,,211.75386,1.7018645,2.96,,,,1.8188614,,,,,,,1.3653855,,,,1932,,2,7729,1932.25,,,-.05333364,-.039097428,-.037823677,-.056121349,-.0064934492,-.042649865,-.063797116,0
1932.5,,,113.8576,1.9140041,2.5,,,,1.7810377,,,,,,,1.3419545,,,,1932,,3,7730,1932.5,,,-.037823677,-.05333364,-.0064934492,-.039097428,-.063797116,-.056121349,.074148178,0
1932.75,,,194.21143,1.9454249,2.5,,,,1.7745442,,,,,,,1.4190741,,,,1932,,4,7731,1932.75,,,-.0064934492,-.037823677,-.063797116,-.05333364,.074148178,-.039097428,.081474066,0
1933,,,157.79208,1.8731215,2.8133333,,,,1.7107471,,,,,,,1.3699437,,,,1933,,1,7732,1933,,,-.063797116,-.0064934492,.074148178,-.037823677,.081474066,-.05333364,-.077677727,0
1933.25,,,164.92607,2.1514919,2.8333333,,,,1.7848953,,,,,,,1.5491635,,,,1933,,2,7733,1933.25,,,.074148178,-.063797116,.081474066,-.0064934492,-.077677727,-.037823677,.057147622,0
1933.5,,,108.71656,2.3819249,2.5,,,,1.8663694,,,,,,,1.7379233,,,,1933,,3,7734,1933.5,,,.081474066,.074148178,-.077677727,-.063797116,.057147622,-.0064934492,.059365511,0
1933.75,,,167.41255,2.2786775,2.1033332,,,,1.7886916,,,,,,,1.596742,,,,1933,,4,7735,1933.75,,,-.077677727,.081474066,.057147622,.074148178,.059365511,-.063797116,-.046263337,0
1934,,,171.13428,2.3855121,1.6733333,,,,1.8458393,,,,,,,1.6595793,,,,1934,,1,7736,1934,,,.057147622,-.077677727,.059365511,.081474066,-.046263337,.074148178,-.00013458729,0
1934.25,,,200.24921,2.3239539,1.5,,,,1.9052048,,,,,,,1.711622,,,,1934,,2,7737,1934.25,,,.059365511,.057147622,-.046263337,-.077677727,-.00013458729,.081474066,.065951467,0
1934.5,,,191.89532,2.2131138,1.5,,,,1.8589414,,,,,,,1.6074382,,,,1934,,3,7738,1934.5,,,-.046263337,.059365511,-.00013458729,.057147622,.065951467,-.077677727,.0034980774,0
1934.75,,,191.28459,2.2127237,1.5,,,,1.8588068,,,,,,,1.6356751,,,,1934,,4,7739,1934.75,,,-.00013458729,-.046263337,.065951467,.059365511,.0034980774,.057147622,.029052019,0
1935,,,268.97406,2.1833756,1.5,,,,1.9247583,,,,,,,1.768159,,,,1935,,1,7740,1935,,,.065951467,-.00013458729,.0034980774,-.046263337,.029052019,.059365511,.057536721,0
